seed,spacing,hole_dist,in_hole,err_unguided,err_M20,err_force_ii,err_teacher_sign_tmag,benefit_force_ii,benefit_teacher_sign_tmag
47,0.9013,0.389697,1,0.9227,0.3766,1.2529,0.5163,-0.3302,0.4064
47,0.365619,0.295967,1,1.1725,1.998,2.2901,1.1725,-1.1176,0.0
47,0.675727,0.347753,1,1.5881,1.1944,0.8388,0.6737,0.7493,0.9144
47,0.371226,1.44323,0,0.8319,0.4128,1.0732,0.8319,-0.2413,0.0
47,0.574354,2.397755,0,3.1781,2.3526,2.2129,3.2162,0.9652,-0.0381
47,0.741004,0.850975,0,0.4818,0.6215,1.7772,0.9263,-1.2954,-0.4445
47,0.665116,1.123284,0,0.324,0.1081,0.2986,0.8066,0.0254,-0.4826
47,1.155785,0.345766,1,0.4137,1.6456,1.2646,0.2086,-0.8509,0.2051
47,0.228765,0.764553,0,0.1441,1.8586,0.8426,0.3854,-0.6985,-0.2413
47,0.869034,2.478344,0,0.8891,0.4319,1.0034,1.4987,-0.1143,-0.6096
47,1.302352,0.469008,1,0.9123,0.2011,1.5981,0.345,-0.6858,0.5673
47,0.630003,1.188215,0,1.8881,3.5899,2.9676,3.247,-1.0795,-1.3589
47,0.462091,1.302522,0,0.7814,1.137,1.5434,1.1243,-0.762,-0.3429
47,0.59716,2.457012,0,0.3106,0.1455,0.1339,0.1466,0.1767,0.164
47,0.639633,0.89728,0,2.1606,1.8304,1.2589,1.7288,0.9017,0.4318
47,0.532522,2.302022,0,0.7639,0.1124,0.3575,1.3989,0.4064,-0.635
47,0.285651,2.4501,0,2.4425,1.5662,1.7186,1.4011,0.7239,1.0414
47,0.808637,0.468039,1,0.8553,0.8553,0.7283,0.1187,0.127,0.7366
47,0.475485,1.019652,0,0.6151,0.2341,0.0453,0.7167,0.5698,-0.1016
47,0.293761,1.027801,0,0.2601,0.8443,0.0574,0.0574,0.2027,0.2027
47,0.463614,1.478262,0,2.083,1.8544,2.0068,1.8544,0.0762,0.2286
47,0.489747,0.780652,0,0.9297,1.7679,0.8535,0.4673,0.0762,0.4624
47,0.78685,1.288684,0,1.8803,2.5788,0.6103,2.3502,1.27,-0.4699
47,0.587674,0.63395,0,0.6901,0.4615,0.779,0.3599,-0.0889,0.3302
47,0.518379,0.63738,0,1.9351,2.4304,0.9699,1.8081,0.9652,0.127
47,0.83782,0.717969,1,1.5335,1.1398,1.1462,0.3207,0.3873,1.2128
47,0.46756,1.762188,0,1.8184,0.0358,1.1199,1.0437,0.6985,0.7747
47,0.561522,1.070417,0,0.584,1.1936,1.3845,0.9777,-0.8005,-0.3937
47,0.982454,1.391014,0,0.6473,0.5465,0.1655,0.5846,0.4818,0.0627
47,0.296425,1.456645,0,0.8229,2.0421,1.0896,0.9118,-0.2667,-0.0889
47,0.527289,2.02266,0,1.2494,1.3002,1.3256,1.8971,-0.0762,-0.6477
47,0.333505,1.280918,0,0.0817,1.6074,0.7421,1.1739,-0.6604,-1.0922
47,0.603461,1.308724,0,0.7193,1.6718,1.6175,0.5542,-0.8982,0.1651
47,0.33111,0.872663,0,0.4624,0.2869,1.0616,0.5894,-0.5992,-0.127
47,0.52349,0.610483,0,0.7034,0.0049,0.6653,1.1225,0.0381,-0.4191
47,0.87152,0.603672,1,0.2907,0.4586,1.4492,1.3349,-1.1585,-1.0442
47,0.350732,1.09346,0,0.0595,1.0327,0.5882,1.3676,-0.5287,-1.3081
47,0.59423,1.254595,0,1.2848,1.5769,0.345,0.5609,0.9398,0.7239
47,0.452887,1.398966,0,0.6415,0.0192,0.2224,0.2478,0.4191,0.3937
47,0.414305,1.040734,0,0.4692,1.8535,0.0896,0.6484,0.3796,-0.1792
47,0.422952,1.939349,0,1.0934,0.6489,0.6743,0.3314,0.4191,0.762
47,0.394243,1.149202,0,1.1189,1.2586,0.8395,0.5728,0.2794,0.5461
47,0.38432,0.68498,0,1.6417,1.7306,0.2066,2.5307,1.4351,-0.889
47,0.373538,1.055363,0,0.6521,1.6046,1.0458,0.5632,-0.3937,0.0889
47,0.733787,1.140702,0,0.3331,0.7337,2.4413,1.0189,-2.1082,-0.6858
47,1.298129,0.853781,1,0.2939,1.5984,4.2654,2.1191,-3.9715,-1.8252
47,0.325031,1.245059,0,1.1599,0.6392,0.4741,0.6265,0.6858,0.5334
47,0.591729,0.604863,0,0.0098,0.3781,0.1172,0.1368,-0.1074,-0.127
47,0.185543,1.551289,0,2.1579,2.1198,0.8244,0.7736,1.3335,1.3843
47,0.849273,0.78999,1,1.1325,1.8818,0.2308,0.2435,0.9017,0.889
47,0.485877,0.726974,0,1.3147,2.8768,0.3622,1.8354,0.9525,-0.5207
47,0.770402,0.75902,1,0.6675,1.5692,0.9977,0.5278,-0.3302,0.1397
47,0.460052,1.61391,0,2.4228,3.007,2.1688,1.7497,0.254,0.6731
47,1.195515,0.904762,1,1.7281,1.3725,1.7281,3.4426,0.0,-1.7145
47,0.41027,0.653726,0,0.7973,2.1054,1.0513,1.4958,-0.254,-0.6985
47,0.417003,1.926344,0,3.4007,3.0832,1.7751,1.737,1.6256,1.6637
47,1.274682,1.085102,1,0.4068,0.2663,0.8886,1.7268,-0.4818,-1.32
47,0.252518,1.472602,0,1.1054,1.7531,0.9657,0.5593,0.1397,0.5461
47,0.717292,0.393593,1,2.0401,0.5796,1.8715,0.3256,0.1686,1.7145
47,0.492049,1.378723,0,2.8498,3.0784,2.0751,1.4147,0.7747,1.4351
47,0.334233,0.524209,0,1.0098,0.9209,1.4035,1.8353,-0.3937,-0.8255
47,0.316401,0.611466,0,0.7882,2.4138,2.0582,1.1184,-1.27,-0.3302
47,0.480595,0.496583,0,0.3719,0.8092,0.4028,0.2322,-0.0309,0.1397
47,0.275089,1.253689,0,0.2352,0.4384,0.4003,0.413,-0.1651,-0.1778
47,1.278505,0.625036,1,0.4275,0.017,0.2456,0.7282,0.1819,-0.3007
47,0.598178,0.88391,0,0.123,1.3248,0.0341,0.7199,0.0889,-0.5969
47,1.197107,0.445868,1,1.2192,0.254,1.8923,2.2352,-0.6731,-1.016
47,0.576357,1.028246,0,0.8585,1.6459,0.0305,2.0142,0.828,-1.1557
47,0.893799,1.331411,0,3.1317,2.5475,0.0456,0.6529,3.0861,2.4788
47,0.31534,0.517236,0,0.8312,0.7169,0.1721,0.6788,0.6591,0.1524
47,0.458938,0.544854,0,0.2354,0.6672,0.8822,1.0854,-0.6468,-0.85
47,0.4883,1.091803,0,0.2987,0.7305,0.6416,1.0353,-0.3429,-0.7366
47,1.350884,0.547926,1,0.0013,0.6744,0.7353,0.1384,-0.734,-0.1371
47,0.301921,0.791956,0,0.2912,1.7009,0.2023,0.7484,0.0889,-0.4572
47,0.208901,0.694153,0,0.1352,0.0172,0.313,0.567,-0.1778,-0.4318
47,0.522431,1.393194,0,2.1755,2.8613,2.0739,1.2611,0.1016,0.9144
47,0.325329,0.420859,0,0.2516,0.8025,0.1627,0.4294,0.0889,-0.1778
47,0.641922,0.477953,1,2.1846,2.8704,3.0609,3.2895,-0.8763,-1.1049
47,0.592778,0.203214,1,0.2542,0.3808,0.1014,0.3939,0.1528,-0.1397
47,0.681725,0.576754,1,0.5542,0.0808,0.1986,0.6685,0.3556,-0.1143
47,1.807984,0.54058,1,0.8477,0.8477,0.308,0.1175,0.5397,0.7302
47,0.584481,1.316235,0,0.1022,0.6229,0.915,1.1563,-0.8128,-1.0541
47,1.058306,0.834814,1,0.8111,1.4588,0.9,2.7161,-0.0889,-1.905
47,0.404982,0.642626,0,1.0388,0.5435,0.5943,0.7594,0.4445,0.2794
47,0.459238,0.811796,0,2.4562,2.253,0.8687,2.2657,1.5875,0.1905
47,0.52612,0.818198,0,0.9982,1.1506,0.1981,0.3632,0.8001,0.635
47,0.518324,1.270783,0,0.5976,1.9311,1.0167,0.9151,-0.4191,-0.3175
47,0.292644,1.182653,0,2.6288,2.324,0.7746,1.4985,1.8542,1.1303
47,0.307267,0.924723,0,0.2678,1.3854,1.5251,0.4837,-1.2573,-0.2159
47,0.974802,1.806468,0,1.4366,2.2113,0.2906,0.8651,1.146,0.5715
47,0.484385,1.369972,0,0.7103,1.5485,0.8246,0.215,-0.1143,0.4953
47,1.118448,1.725481,0,1.5612,1.7136,0.8881,0.4817,0.6731,1.0795
47,0.450865,0.78114,0,1.3882,2.0359,2.0359,0.0928,-0.6477,1.2954
47,0.792442,1.313213,0,0.1707,1.3787,0.1961,0.7676,-0.0254,-0.5969
47,0.667619,0.600022,1,0.437,1.3156,0.3354,1.0847,0.1016,-0.6477
47,0.517453,1.428512,0,1.2938,1.9161,1.5732,3.1099,-0.2794,-1.8161
47,0.591879,0.431293,1,1.3614,2.2631,2.1361,1.9075,-0.7747,-0.5461
47,0.948307,0.704419,1,0.1639,0.6108,0.0139,0.5322,0.15,-0.3683
47,0.620122,1.699907,0,1.2798,2.1053,1.8386,2.4482,-0.5588,-1.1684
47,0.460792,1.344392,0,0.3925,0.6997,0.7759,0.0012,-0.3834,0.3913
47,0.459265,0.661864,0,0.6816,0.9737,0.4995,0.3895,0.1821,0.2921
47,0.352985,0.715158,0,1.4147,2.164,0.4114,2.545,1.0033,-1.1303
47,1.174137,0.916323,1,1.3564,1.8136,0.32,0.0483,1.0364,1.3081
47,0.415818,1.24744,0,1.5952,2.1794,0.6935,2.0397,0.9017,-0.4445
47,0.907343,0.542214,1,1.2139,0.7927,2.4585,1.2393,-1.2446,-0.0254
47,0.791406,0.752853,1,1.0135,1.2675,0.1803,1.8898,0.8332,-0.8763
47,0.295976,0.662033,0,0.3357,2.4058,2.1899,1.3517,-1.8542,-1.016
47,0.780693,1.892152,0,2.0763,2.6986,0.6412,0.4761,1.4351,1.6002
47,0.33394,1.299815,0,1.9073,2.2248,0.8024,0.5865,1.1049,1.3208
47,0.526541,0.947469,0,1.4836,1.1534,0.2009,0.366,1.2827,1.1176
47,0.765204,0.442933,1,1.2691,1.3961,0.8119,1.4723,0.4572,-0.2032
47,0.863482,1.419659,0,0.1883,0.2816,0.6582,1.7802,-0.4699,-1.5919
47,0.320071,0.397098,0,2.1156,1.1631,1.4552,1.2012,0.6604,0.9144
47,0.83322,0.498281,1,0.7818,0.1707,0.1976,0.9327,0.5842,-0.1509
47,0.296449,0.473491,0,1.0764,1.0318,1.7811,1.0256,-0.7047,0.0508
47,0.865628,0.442828,1,0.8763,0.3683,0.3556,0.3175,0.5207,0.5588
47,1.01963,2.169572,0,2.9684,2.0286,0.0542,1.8381,2.9142,1.1303
47,0.370247,1.134806,0,1.5786,2.5438,1.0452,1.0071,0.5334,0.5715
47,1.222194,0.69345,1,1.2815,0.6973,2.8055,2.488,-1.524,-1.2065
47,0.337912,0.784809,0,1.3481,1.6783,1.437,0.7639,-0.0889,0.5842
47,0.78283,0.591477,1,2.0477,0.7142,0.7269,1.7556,1.3208,0.2921
47,0.97411,1.935265,0,3.6228,2.1369,3.0005,3.8641,0.6223,-0.2413
47,0.490795,1.001217,0,0.0337,0.7283,0.2457,0.0972,-0.212,-0.0635
47,0.374757,1.323231,0,0.4033,0.3017,0.5492,0.3714,-0.1459,0.0319
47,0.413925,0.662878,0,1.2706,1.9945,1.2325,1.7532,0.0381,-0.4826
47,0.384262,0.406545,0,0.3516,0.3135,0.5929,1.0501,-0.2413,-0.6985
47,0.530688,0.871777,0,0.4517,1.2501,1.5422,0.2468,-1.0905,0.2049
47,0.546645,0.59576,0,0.7201,0.8598,0.6312,0.6058,0.0889,0.1143
47,0.579662,0.892783,0,1.4085,1.1926,1.5863,3.2627,-0.1778,-1.8542
47,1.371203,0.704263,1,0.709,2.0171,0.688,0.7769,0.021,-0.0679
47,0.462239,0.457153,1,0.8277,2.0215,2.3136,0.8404,-1.4859,-0.0127
47,0.763691,0.398198,1,1.5562,1.8102,0.2853,0.8958,1.2709,0.6604
47,0.52321,1.39265,0,1.8683,3.532,0.8142,1.2841,1.0541,0.5842
47,0.210032,1.713714,0,1.0529,2.615,1.472,0.3798,-0.4191,0.6731
47,0.549462,2.008437,0,0.8553,0.0806,0.0806,0.0591,0.7747,0.7962
47,0.508652,1.617221,0,1.5081,1.7875,0.6064,2.5495,0.9017,-1.0414
47,1.358523,0.533628,1,1.0896,0.0788,1.0642,3.2359,0.0254,-2.1463
47,0.680072,0.155222,1,1.0529,1.6244,1.8276,1.853,-0.7747,-0.8001
47,0.818579,0.392986,1,1.8812,1.8812,0.2524,1.2843,1.6288,0.5969
47,0.750671,1.432874,0,2.4318,1.3142,0.8697,2.2413,1.5621,0.1905
47,0.261668,0.968989,0,0.5305,0.8919,0.3077,0.1114,0.2228,0.4191
47,1.011421,0.493236,1,0.0183,2.2281,0.9215,1.0485,-0.9032,-1.0302
47,0.425516,0.975173,0,0.3039,0.2785,0.8137,0.1533,-0.5098,0.1506
47,0.553344,1.597244,0,3.757,4.1634,2.6648,2.7537,1.0922,1.0033
47,0.493541,2.136056,0,3.0454,0.7213,0.9499,0.8356,2.0955,2.2098
47,0.206518,0.987322,0,1.1644,0.8596,0.4913,0.0167,0.6731,1.1477
47,0.423538,1.442227,0,1.7232,0.9739,0.0167,0.1484,1.7065,1.5748
47,1.040334,0.591732,1,2.1965,3.0728,0.5836,0.9773,1.6129,1.2192
47,0.619655,0.576167,1,1.59,1.5138,0.955,0.8915,0.635,0.6985
47,0.959226,0.323864,1,0.8548,1.8073,0.6438,0.3595,0.211,0.4953
47,0.41972,1.289169,0,0.2664,0.9395,0.8125,1.638,-0.5461,-1.3716
47,0.40412,1.417647,0,1.8454,1.9597,1.3247,0.3468,0.5207,1.4986
47,0.316554,0.419552,0,0.4156,0.2886,0.3267,0.0289,0.0889,0.3867
47,0.423318,1.604133,0,0.8559,1.2369,0.7162,2.799,0.1397,-1.9431
47,0.643422,1.073155,0,1.5724,0.3532,1.8772,1.3819,-0.3048,0.1905
47,1.530056,0.532986,1,3.5048,2.1586,0.4449,0.5838,3.0599,2.921
47,0.562034,0.812101,0,0.5933,1.8125,0.987,1.0124,-0.3937,-0.4191
47,0.669841,0.292653,1,0.5862,0.4592,0.2179,1.1704,0.3683,-0.5842
47,1.148304,0.511317,1,0.1645,0.101,0.3042,0.0883,-0.1397,0.0762
47,0.245733,1.218953,0,1.6939,1.5034,1.9987,3.4846,-0.3048,-1.7907
47,1.39213,0.474415,1,0.3182,1.3074,0.1277,0.3817,0.1905,-0.0635
47,0.750267,0.766351,0,0.0106,1.5388,0.1164,0.5482,-0.1058,-0.5376
47,0.756524,3.267924,0,0.395,0.2045,0.2273,0.0368,0.1677,0.3582
47,0.482329,0.542907,0,0.6934,1.3919,0.7061,0.4394,-0.0127,0.254
47,0.598071,0.801777,0,1.4757,2.3012,1.8567,0.193,-0.381,1.2827
47,0.504724,1.337067,0,1.9139,1.8631,1.1392,1.2154,0.7747,0.6985
47,0.418073,0.414067,1,0.3089,1.2614,1.109,0.161,-0.8001,0.1479
47,0.453704,0.957361,0,2.7417,1.5098,0.0112,0.8494,2.7305,1.8923
47,0.269878,1.235623,0,0.091,1.107,0.3154,0.4424,-0.2244,-0.3514
47,0.692629,1.676002,0,0.7239,2.2225,0.8382,0.3429,-0.1143,0.381
47,0.474782,0.829545,0,0.9839,0.0695,1.3402,0.8061,-0.3563,0.1778
47,1.920778,0.916907,1,2.3759,2.7823,2.6299,1.7536,-0.254,0.6223
47,0.430108,1.224196,0,1.0685,1.5384,0.3666,0.1795,0.7019,0.889
47,0.474327,0.424688,1,0.0501,1.7138,1.3074,0.1658,-1.2573,-0.1157
47,1.275404,0.5556,1,0.3396,0.111,0.7587,0.2126,-0.4191,0.127
47,1.318211,0.274914,1,1.4528,0.6654,1.0718,0.0558,0.381,1.397
47,0.461214,1.151773,0,0.9841,1.5429,1.5302,2.8637,-0.5461,-1.8796
47,0.676065,0.915474,0,3.1494,3.2383,0.1141,1.8667,3.0353,1.2827
47,0.319691,0.222109,1,0.8198,1.0992,0.0705,0.0819,0.7493,0.7379
47,0.385281,0.398725,0,2.2514,1.3751,1.8958,0.7401,0.3556,1.5113
47,0.945103,0.694539,1,1.5641,2.0848,0.129,0.5481,1.4351,1.016
47,0.568671,1.284394,0,1.4495,0.3065,0.6079,1.2717,0.8416,0.1778
47,1.046932,0.866402,1,1.1234,0.717,1.6187,0.5011,-0.4953,0.6223
47,0.529215,0.56725,0,0.8322,1.4672,0.0067,1.7593,0.8255,-0.9271
47,0.41465,0.610113,0,0.3035,0.776,0.1892,0.5956,0.1143,-0.2921
47,0.799795,0.392898,1,0.0037,0.0725,0.2884,0.4101,-0.2847,-0.4064
47,1.732603,1.970601,0,0.4041,1.9073,0.1293,1.5344,0.2748,-1.1303
47,0.498022,1.528641,0,2.1676,2.2565,1.2278,1.431,0.9398,0.7366
47,0.520175,1.304753,0,1.0532,1.4215,0.6722,0.977,0.381,0.0762
47,0.471124,1.313914,0,0.6688,2.4468,1.3292,0.5672,-0.6604,0.1016
47,0.403761,0.584595,0,0.3866,2.0249,1.4915,0.096,-1.1049,0.2906
47,0.855008,0.563545,1,1.0555,0.3824,0.0141,1.0428,1.0414,0.0127
47,0.38107,1.327047,0,0.0273,0.1924,0.3029,0.8782,-0.2756,-0.8509
47,0.558524,1.139378,0,1.9149,2.0927,0.2004,0.7084,1.7145,1.2065
47,0.697443,1.072361,0,4.4243,3.5861,1.9986,2.659,2.4257,1.7653
47,0.518542,0.263716,1,0.2139,0.8743,0.7219,0.3028,-0.508,-0.0889
47,0.459005,0.922562,0,0.6177,0.3856,1.935,0.5253,-1.3173,0.0924
47,0.508952,1.450686,0,1.9123,0.7947,0.6296,0.7947,1.2827,1.1176
47,0.419289,0.348698,1,0.6438,0.2501,0.1563,1.1215,0.4875,-0.4777
47,0.390704,0.713862,0,1.0085,0.6656,0.6552,1.0108,0.3533,-0.0023
47,0.305212,0.909297,0,1.1198,2.2628,0.3324,0.7134,0.7874,0.4064
47,0.560005,0.880193,0,0.5612,1.5137,1.1581,0.5358,-0.5969,0.0254
47,0.213305,0.539867,0,0.4105,1.49,1.5154,0.1057,-1.1049,0.3048
47,0.444314,0.960385,0,0.9883,1.2042,0.1755,0.0866,0.8128,0.9017
47,0.670387,0.570475,1,0.1773,1.4092,0.825,0.2291,-0.6477,-0.0518
47,0.352557,0.776333,0,1.6297,2.4679,1.5535,0.2327,0.0762,1.397
47,0.482297,0.71906,0,0.5805,0.2376,0.0545,0.0598,0.526,0.5207
47,0.424304,1.12579,0,0.5637,0.0557,1.1889,0.2843,-0.6252,0.2794
47,0.248728,1.096333,0,0.7796,0.7415,1.4273,1.0971,-0.6477,-0.3175
47,0.365655,1.666292,0,1.9153,1.3565,0.4929,0.3151,1.4224,1.6002
47,0.637612,0.437046,1,0.4154,0.2196,0.771,0.0799,-0.3556,0.3355
47,0.310322,1.434236,0,1.3086,2.4897,0.3434,0.572,0.9652,0.7366
47,0.372746,1.019508,0,0.2505,1.33,0.7839,0.4029,-0.5334,-0.1524
47,0.55311,0.508831,1,1.7679,1.5774,1.9457,0.8535,-0.1778,0.9144
47,0.40411,1.802975,0,1.8752,1.926,1.1005,1.5069,0.7747,0.3683
47,0.417998,0.858962,0,1.6879,1.4593,0.8751,0.075,0.8128,1.6129
47,0.974408,0.608331,1,0.7548,0.2722,0.8073,0.7438,-0.0525,0.011
47,0.88473,2.742772,0,1.509,0.269,0.904,0.523,0.605,0.986
47,0.578849,0.945004,0,0.4075,0.3059,0.3186,0.0497,0.0889,0.3578
47,1.04245,0.634552,1,0.2946,0.3404,0.1676,1.2725,0.127,-0.9779
47,1.525667,0.566495,1,1.6113,1.37,1.4367,0.8112,0.1746,0.8001
47,0.561992,1.052202,0,1.6855,3.2603,1.1521,0.1941,0.5334,1.4914
47,0.397621,0.538424,0,0.6399,0.1319,0.8431,0.9193,-0.2032,-0.2794
47,0.490861,2.474786,0,0.2113,0.732,0.4653,1.5575,-0.254,-1.3462
47,0.490228,0.810638,0,1.8766,0.1494,0.6828,1.3686,1.1938,0.508
47,0.414443,0.412386,1,0.3893,0.4616,0.3766,1.3291,0.0127,-0.9398
47,1.061604,1.158687,0,2.2136,2.1247,2.2263,2.1882,-0.0127,0.0254
47,0.400267,1.064367,0,0.598,1.2203,1.0806,0.852,-0.4826,-0.254
47,1.245093,0.927468,1,0.9647,1.1044,0.2799,0.318,0.6848,0.6467
47,0.588711,0.701647,0,1.3275,1.7593,1.4037,1.9498,-0.0762,-0.6223
47,0.278038,1.178907,0,0.2456,0.5164,0.2497,0.8593,-0.0041,-0.6137
47,0.519321,1.118964,0,0.8257,0.305,1.0924,0.813,-0.2667,0.0127
47,0.626807,1.29639,0,1.3775,1.5934,0.8822,0.8187,0.4953,0.5588
47,0.607921,1.314124,0,2.4873,2.6778,0.7474,0.8363,1.7399,1.651
47,0.358818,2.279199,0,2.0488,1.4138,1.0328,1.2868,1.016,0.762
47,1.137173,0.3414,1,2.4373,3.3263,0.8752,0.8498,1.5621,1.5875
47,0.54911,1.420636,0,1.7104,0.0975,0.7325,0.415,0.9779,1.2954
47,0.312917,1.258895,0,0.5972,0.0251,0.3807,0.5845,0.2165,0.0127
47,0.529878,1.813993,0,0.0101,0.8229,0.3022,0.734,-0.2921,-0.7239
47,0.683833,0.583737,1,0.3122,1.7071,0.9599,0.3101,-0.6477,0.0021
47,0.318359,0.558018,0,1.0215,0.312,1.6311,2.4439,-0.6096,-1.4224
47,0.5414,1.561934,0,3.174,3.5931,3.174,2.2977,0.0,0.8763
47,1.155315,0.293845,1,0.8356,2.385,0.1117,1.0388,0.7239,-0.2032
47,0.458573,0.923322,0,3.2256,3.3907,1.1301,2.1461,2.0955,1.0795
47,0.278496,1.347884,0,0.5407,0.8817,0.2105,0.234,0.3302,0.3067
47,0.495758,0.716546,0,0.6674,1.6834,1.3913,0.1975,-0.7239,0.4699
47,0.547941,0.449729,1,0.4103,1.355,0.2628,0.3849,0.1475,0.0254
47,1.385761,0.240012,1,2.3458,3.0443,0.9869,1.279,1.3589,1.0668
47,1.138192,1.72927,0,2.0594,2.8468,3.0373,2.7452,-0.9779,-0.6858
47,0.225029,1.298538,0,0.4116,0.2592,0.3989,0.4751,0.0127,-0.0635
47,1.044935,0.474018,1,1.392,1.4301,0.4522,1.2142,0.9398,0.1778
47,0.359152,1.445085,0,1.969,2.0452,1.207,0.9784,0.762,0.9906
47,0.35088,0.887012,0,1.5495,0.6351,0.8889,1.7908,0.6606,-0.2413
47,0.843429,0.441809,1,0.4853,1.3235,1.2854,0.9552,-0.8001,-0.4699
47,0.366615,0.578357,0,0.4481,0.7783,0.537,0.1361,-0.0889,0.312
47,0.335622,1.222081,0,0.8901,0.4075,0.2148,0.164,0.6753,0.7261
47,0.939156,0.130534,1,0.5468,1.6009,1.0548,0.8135,-0.508,-0.2667
47,0.420774,0.459342,0,0.206,0.5235,0.3274,0.9497,-0.1214,-0.7437
47,1.234718,0.850751,1,2.7431,2.1081,1.2701,0.5206,1.473,2.2225
47,0.754984,0.505783,1,0.809,0.7328,0.5804,1.0503,0.2286,-0.2413
47,0.523538,1.418327,0,1.1563,2.693,1.4738,0.9658,-0.3175,0.1905
47,0.538588,1.270633,0,0.2922,0.4571,0.8383,2.1208,-0.5461,-1.8286
47,1.001489,0.574048,1,2.0489,1.2615,0.7578,0.453,1.2911,1.5959
47,0.573466,1.34999,0,0.1246,0.0532,1.0136,1.2549,-0.889,-1.1303
47,0.60666,1.107233,0,1.0085,1.9991,1.453,1.3133,-0.4445,-0.3048
47,0.396564,1.245928,0,1.1495,0.8574,0.9841,0.3367,0.1654,0.8128
47,0.634452,0.581781,1,0.8258,1.7148,0.3553,1.0036,0.4705,-0.1778
47,0.533991,0.877339,0,0.2205,0.6269,1.3381,0.0935,-1.1176,0.127
47,0.340874,1.45898,0,3.2222,2.7396,2.0284,0.987,1.1938,2.2352
47,0.462667,0.93411,0,0.5664,0.7925,0.9601,0.6147,-0.3937,-0.0483
47,0.306047,0.872077,0,0.329,1.3347,0.7505,0.2933,-0.4215,0.0357
47,1.087969,0.242384,1,0.0393,0.2933,0.3671,0.9132,-0.3278,-0.8739
47,0.378661,0.419306,0,0.0802,1.3803,0.2246,0.6263,-0.1444,-0.5461
47,0.571929,0.739671,0,0.6964,0.29,0.6202,0.3408,0.0762,0.3556
47,0.997445,0.501244,1,0.1936,0.5811,0.9048,0.5557,-0.7112,-0.3621
47,0.574535,1.240455,0,0.8306,0.287,0.3759,0.9449,0.4547,-0.1143
47,0.614598,0.433895,1,0.7933,0.3488,1.6061,0.2345,-0.8128,0.5588
47,0.565241,1.802857,0,1.2183,1.866,1.8914,0.6341,-0.6731,0.5842
47,0.532141,0.662482,0,0.2949,0.4981,0.4544,0.4925,-0.1595,-0.1976
47,0.383854,1.383789,0,2.2382,1.0063,0.5364,2.543,1.7018,-0.3048
47,1.467435,0.801479,1,1.8466,2.9642,0.8814,0.5131,0.9652,1.3335
47,1.451406,0.418755,1,1.0431,0.6113,0.878,1.0558,0.1651,-0.0127
47,0.332433,1.353672,0,2.2979,1.1041,0.2151,0.0389,2.0828,2.259
47,0.868602,1.54618,0,1.0291,0.864,0.025,0.7878,1.0041,0.2413
47,1.111884,0.115343,1,0.5399,0.3113,0.4891,0.9209,0.0508,-0.381
47,0.955072,0.328505,1,0.7397,0.6127,0.6573,1.0953,0.0824,-0.3556
47,0.524095,0.429709,1,1.9644,1.4945,1.0373,1.6723,0.9271,0.2921
47,0.563954,0.710368,0,1.5172,0.171,0.1837,0.6164,1.3335,0.9008
47,1.011133,0.524912,1,1.9343,4.1441,2.6836,0.1104,-0.7493,1.8239
47,0.856713,0.375038,1,0.8741,1.8266,1.09,0.1038,-0.2159,0.7703
47,1.171138,0.408865,1,0.619,0.6698,0.7333,1.127,-0.1143,-0.508
47,0.990573,0.640163,1,2.6863,2.7244,2.1783,0.8702,0.508,1.8161
47,0.678868,1.145581,0,1.6535,1.6916,2.0345,1.1963,-0.381,0.4572
47,0.466502,0.793333,0,1.1578,1.9071,0.7514,0.98,0.4064,0.1778
47,0.623602,1.363268,0,0.824,0.6081,0.7986,1.3066,0.0254,-0.4826
47,0.741713,0.671878,1,1.4256,0.3207,1.6605,1.07,-0.2349,0.3556
47,0.246958,0.394508,0,0.9534,1.1693,1.2709,0.6994,-0.3175,0.254
47,0.358289,1.715196,0,2.4703,0.6415,1.213,1.2892,1.2573,1.1811
47,0.49769,1.186853,0,1.0804,1.7916,0.547,0.1025,0.5334,0.9779
47,0.779703,1.56605,0,2.9632,1.5408,1.7948,2.6838,1.1684,0.2794
47,0.280005,1.424898,0,0.6083,0.1156,0.0521,0.3924,0.5562,0.2159
47,0.111966,0.715608,0,1.3744,0.9299,0.5235,0.6251,0.8509,0.7493
47,0.304362,0.392408,0,1.4552,0.3884,0.9599,0.3503,0.4953,1.1049
47,0.279897,1.168084,0,2.559,0.1842,1.0985,1.0096,1.4605,1.5494
47,0.223596,0.416579,0,1.0827,1.6415,0.0349,0.9557,1.0478,0.127
47,0.533064,1.288587,0,0.2337,0.9957,0.7036,0.1727,-0.4699,0.061
47,1.667747,0.72131,1,1.1869,0.7043,0.426,0.4122,0.7609,0.7747
47,0.417126,1.15172,0,2.9185,1.8263,1.204,1.6358,1.7145,1.2827
47,0.563852,1.554269,0,0.8644,1.0787,0.5326,0.9009,0.3318,-0.0365
47,1.383401,0.252886,1,0.1753,0.701,0.6629,0.2819,-0.4876,-0.1066
47,0.689835,1.332212,0,0.4976,0.142,0.9675,0.9802,-0.4699,-0.4826
47,0.703113,0.413557,1,0.1154,1.0806,1.1568,0.4964,-1.0414,-0.381
47,0.814344,1.352296,0,0.1592,1.1498,0.298,0.6409,-0.1388,-0.4817
47,0.285419,1.919095,0,0.5051,0.4543,0.2765,1.0639,0.2286,-0.5588
